"B66UpA4s-jWpY","24","74600","Hipotecada","3","Pagamento de débitos","20000","E","17.51","0.27","Sim","3","Não"
"b6AoXP5G-asDY","32","62000","Alugada","5","Médico","15000","C","12.99","0.24","Não","6","Sim"
"b6aQI38i-FZmF","27","69790","Alugada","6","Pagamento de débitos","18000","B","10.25","0.26","Não","9","Não"
"B6B5cH22-Ikau","22","18000","Alugada","1","Educativo","7000","B","10.65","0.39","Sim","3","Não"
"B6hjqFOQ-dvrp","28","141996","Hipotecada","3","Empreendimento","13000","A",\N,"0.09","Não","7","Não"
"b6j2dWE3-9tbo","24","62000","Hipotecada","8","Educativo","10000","C","13.99","0.16","Não","4","Sim"
"b6jdFL8N-7aMD","29","64000","Alugada","3","Pagamento de débitos","15000","C","15.27","0.23","Sim","10","Não"
"B6kGNsyu-GYrL","24","55000","Hipotecada","1","Pagamento de débitos","8000","A","8.49","0.15","Não","3","Não"
"B6ko7qAs-wChf","29","120000","Hipotecada","8","Empreendimento","5000","A","7.43","0.04","Não","6","Não"
"B6M8pG6r-vR6M","23","26000","Alugada","0","Pagamento de débitos","3500","A","6.91","0.13","Não","3","Não"
"B6NZK83T-Pw3y","23","34560","Alugada","5","Pagamento de débitos","9600","D","16.02","0.28","Sim","3","Sim"
"B6pI4RcS-9Fqj","22","39000","Alugada","2","Pessoal","7000","A","8.9","0.18","Sim","3","Não"
"B6PWMXDp-BxCj","38",\N,"Hipotecada","3","Pagamento de débitos","7000","","5.79","0.15","Não","3","Não"
"B6qdBRz8-w1Ai","40","66000","Alugada","0","Pagamento de débitos","15575","C","14.27","0.24","Não","13","Sim"
"B6UrLlPK-8jSH","23","120000","Hipotecada","7","Educativo","18225","B",\N,"0.15","Não","3","Não"
"B6vZmXh2-Mzzy","29","129996","Hipotecada","0","Educativo","30000","E","18.79","0.23","Não","8","Não"
"B6yFvdCH-mo3Q","21","32000","Alugada","1","Empreendimento","2500","A","7.4","0.08","Não","3","Não"
"b7187kwI-25Xz","32","31000","Hipotecada","16","Pagamento de débitos","3000","A","7.51","0.1","Sim","7","Não"
"b74axXLL-3pmz","26","50500","Alugada","0","Melhora do lar","4050","A","7.88","0.08","Não","4","Não"
"b75r6uxM-TAwY","31","57240","Hipotecada","1","Educativo","10000","A","5.99","0.17","Não","6","Não"
"b77PEXke-AlJ3","27","32000","Hipotecada","0","Empreendimento","9850","A","8.94","0.31","Não","5","Não"
"B7Bwy0bI-LFeT","23","48000","Alugada","3","Médico","4800","A","5.42","0.1","Não","3","Não"
"b7D4ss46-cuKi","30","42000","Própria","8","Médico","8000","C","12.99","0.19","Não","9","Não"
"B7H3rQ7H-g5hR","26","56100","Hipotecada","10","Médico","16000","D",\N,"0.24","Sim","2","Sim"
"B7hPDKYq-cryx",\N,"12000","Alugada","2","Pessoal","1200","B","9.99","0.02",\N,"6","Não"
"b7i3eQ0L-GsoT","24","22320","Própria","4","Médico","1000","E","16.32","0.04","Sim","2","Não"
"b7JGmMNz-fymN","33","42000","Hipotecada",\N,"Outros","10000","A","13.43","0.16","Não","2","Sim"
"B7lKw4KN-bM3G","29","40000","Alugada",\N,"Empreendimento","6000","C",\N,"0.05","Não","10","Não"
"b7OGDzQv-2tDW","25","38004","Alugada","0","Pagamento de débitos","6000","B","11.89","0.16","Não","2","Não"
"b7qJoXaW-bqRS","27","25000","Alugada","0","Melhora do lar","3000","D","15.62","0.12","Sim","5","Não"
"b7tdrgrW-ayvE","26","40000","Alugada","1","Pessoal","12000","B","11.58","0.3","Não","2","Não"
"B7x0O7lG-KYWH","38","55550","Hipotecada","1","Melhora do lar","22500","A","7.49","0.41","Não","12","Não"
"b7xc5Tdc-AFbe","23","62471","Hipotecada",\N,"Educativo","12000","A","6.91","0.19","Não","2","Não"
"B7xoYseu-Qdom","30","33000","Alugada","4","Médico","1000","C","14.79","0.03","Não","10","Não"
"B7yS01GB-p3Zb","22","45000","Alugada","3","Médico","2400","B","12.18","0.05","Não","4","Não"
"b80AKB7Q-TnFj","24","73909","Hipotecada","6","Pagamento de débitos","3900","A","5.99","0.05","Não","4","Não"
"B80CrnUC-AvFt","26","87500","Outros","3","Empreendimento","7500","D","15.05","0.09","Não","2","Sim"
"B85yHCPf-mIth","23","33600","Hipotecada","3","Médico","4200","A",\N,"0.13","Não","3","Não"
"B873Y9hw-HfGW","24","38400","Alugada","4","Pagamento de débitos","4000","A","7.29","0.1","Não","3","Não"
"B8abIeci-vdG1","30","60000","Hipotecada","2","Pessoal","10000","B","12.69","0.17","Não","5","Não"
"b8aDuFDK-rf05","28","39750","Alugada","5","Educativo","7250","A","8.49","0.18","Não","8","Não"
"b8aTENm1-wtpK","24","54000","Hipotecada","5","Médico","9000","B","11.14","0.17","Não","4","Não"
"B8fzlpaC-uiaH","24","64000","Hipotecada","8","Empreendimento","4000","B","10","0.06","Não","2","Não"
"b8j44sxi-CoxD","23","94000","Hipotecada","1","Pessoal","13000","A","6.03","0.14","Não","4","Não"
"B8J92wb8-3n0q","38","200000","Alugada","4","Melhora do lar","21000","B","10.37","0.1","Não","11","Não"
"b8jN2c02-CbqW","23","72000","Hipotecada","7","Educativo","20000","A","7.49","0.28","Não","2","Não"
"B8OPQ7mi-a0yW","23","95000","Alugada","2","Empreendimento","13600","B","11.11","0.14","Não","2","Não"
"b8sHHtrU-LjHK","31","40740","Hipotecada","16","Melhora do lar","6400","A","8.49","0.16","Não","6","Não"
"b8vHIGAX-mpTO","41","43000","Alugada","0","Empreendimento","7000","A","7.43","0.16","Não","13","Não"
"B8WCnSIk-YSRF","26","59000","Alugada","3","Educativo","20000","C",\N,"0.34","Sim","2","Não"
"B8yFWIco-KfQZ","29","19200","Própria","7","Pessoal","6000","A",\N,"0.31","Sim","5","Não"
"B8YXoHZX-ZzPt","22","24044","Alugada","2","Pessoal","5000","A","8.9","0.21","Não","3","Não"
"B92mmiy1-vOQA","28","31000","Alugada","1","Melhora do lar","7500","D","15.31","0.24","Sim","5","Sim"
"B939Tems-OMxc","26","48000","Alugada","0","Médico","12000","C","11.66","0.25","Não","3","Não"
"B9AE68Ak-SlzW","35","30000","Alugada","0","Médico","6475","A","5.42","0.22","Não","6","Não"
"b9CiLfoJ-YQjR","25","35000","Própria","9","Empreendimento","4000","C","13.11","0.11","Não","4","Não"
"b9cRJfp5-OMBf","28","32000","Hipotecada","4","Educativo","12000","B","12.69","0.38","Sim","10","Não"
"b9fCSQ6m-it60","24","35400","Alugada","8","Empreendimento",\N,"A","12.69","0.28","Não","3","Não"
"b9I4CtvU-phlC","24","29120","Alugada","0","Educativo","5000","B","10.99","0.17","Não","4","Não"
"b9La2vos-lviG","21","20004","Alugada","2","Educativo","3000","B","10.37","0.15","Não","3","Não"
"B9RrHdhW-qcHe","30","116500","Hipotecada","9","Pagamento de débitos","15000","C","14.79","0.13","Não","7","Sim"
"B9tbgv0Y-gERg","25","221004","Hipotecada","6","Pagamento de débitos","11900","D","14.42","0.05","Sim","3","Sim"
"B9TZRQkL-etql","28","20000","Própria","0","Médico","10000","E",\N,"0.5","Sim","7","Não"
"b9uyvnaK-oRln","27","35000","Alugada","5","Empreendimento","10000","C","13.48","0.29","Não","8","Sim"
"B9vwhOcf-oLCH","36","62000","Alugada","3","Melhora do lar","8000","B","11.12","0.13","Não","12","Não"
"B9wkkAJn-gMDv","30","30000","Hipotecada","3","Melhora do lar","4400","B","11.99","0.15","Sim","5","Não"
"B9ZtsHqi-eAD9","41","225000","Hipotecada","13","Melhora do lar","35000","D","15.62","0.16","Não","14","Não"
"BA254ABi-QQ1d","25","98000","Hipotecada","2","Pessoal","6400","A","9.63","0.07","Não","4","Não"
"Ba36SvE4-OUlG","26","70000","Hipotecada","3","Educativo","3500","C","14.35","0.05","Não","3","Não"
"Ba4bvNNt-6M9e","42","45000","Alugada","1","Médico","18200","B","10.83","0.4","Sim","16","Não"
"ba6so5zQ-4bBn","22","46000","Alugada","1","Médico","12000","C","12.84","0.26","Não","3","Não"
"bA7y6xQP-ye8U","34","39000","Alugada","0","Melhora do lar","22400","C",\N,"0.57","Sim","9","Sim"
"ba8AxU4L-pc1p","36","59004","Hipotecada","11","Empreendimento","10000","A","7.51","0.17","Não","15","Não"
"bA8WK9hb-KUhz","23","49270","Alugada","7","Pagamento de débitos","17500","C","13.85","0.36","Sim","4","Não"
"baaCNESz-ROAc","22","30000","Alugada","6","Médico","5000","E","17.43","0.17","Sim","2","Não"
"babclSoc-pkLE","24","38700","Alugada","2","Médico","10000","B",\N,"0.26","Não","3","Não"
"bAcFpiBC-Bc7q","28","90000","Hipotecada","9","Pagamento de débitos","4000","A","8","0.04","Não","6","Não"
"BacKopSW-0Fsc","33","38196","Alugada","1","Médico","4000","B","10","0.1","Não","5","Não"
"BAEBqaCP-nlRO","66","300000","Hipotecada",\N,"Pessoal","5000","","11.48","0.17","Não","4","Não"
"bAFMcXJf-ReUj","22","35000","Alugada","2","Médico","5000","B","11.71","0.14","Não","2","Não"
"BAgJKpRo-fHPA","29","32000","Própria","1","Melhora do lar","2100","A","6.91","0.07","Não","5","Não"
"BaIKQZaE-B7vY","22","30000","Alugada",\N,"Pagamento de débitos","3200","D","15.62","0.11","Sim","4","Sim"
"BairhLf8-qzWC","24","95000","Hipotecada","3","Melhora do lar","18000","A","7.88","0.19","Não","2","Não"
"baivKHDM-65oy","23","48000","Alugada","8","Pessoal","4000","B","10.37","0.08","Sim","3","Não"
"bak23jbt-K2Fy","23","60000","Alugada","6","Pagamento de débitos","5000","A","6.99","0.08","Não","3","Não"
"bAkShU5t-khwG","27","24000","Alugada","4","Pagamento de débitos","7000","B","10.75","0.29","Não","10","Não"
"BAlifwah-lor8","38","175000","Hipotecada",\N,"Outros","5300","B","7.49","0.15","Não","3","Não"
"BamAA5Uc-IDPR","33","39600","Hipotecada","0","Pessoal","3000","A","7.68","0.08","Não","7","Não"
"BAmG12Ee-TgWt","28","60000","Hipotecada","0","Pessoal","4000","A","7.9","0.07","Não","8","Não"
"bAmHfqDX-x2gk","22","64000","Alugada","7","Educativo","12000","C","12.87","0.19","Sim","2","Sim"
"ban2D8pE-yb0H","38","78000","Hipotecada","0","Melhora do lar","3225","A","5.79","0.04","Não","13","Não"
"BAOYgg91-Dmlx","23","20664","Alugada","4","Educativo","4550","C","13.72","0.22","Não","3","Sim"
"baq8yXBx-Pf5C","22","30000","Alugada","6","Educativo","6000","A","7.51","0.2","Não","4","Não"
"baQqZYD9-mPFl","32","40100","Alugada","3","Médico","7175","C","12.99","0.18","Não","6","Sim"
"baqTlIYW-i5py","23","21600","Própria","0","Educativo","4400","B","12.53","0.2","Não","2","Não"
"BAqTNmGx-lGgk","25","58650","Hipotecada","0","Médico","5200","A","6.54","0.08","Sim","2","Não"
"BarylPCF-saiQ","31","51000","Alugada","5","Pessoal","9000","B","10.99","0.18","Não","7","Não"
"baude58f-2pQu","24","50000","Hipotecada","7","Melhora do lar","6000","C","13.99","0.12","Não","4","Sim"
"bAUIrktW-1Byq","24","168288","Alugada","5","Melhora do lar","1800","B","11.12","0.01","Não","3","Não"
"BauZ1cLj-vBeH","23","54780","Alugada",\N,"Pessoal","8000","B","10.65","0.15","Sim","4","Não"
"baUzJrus-T1Bp","33","50000","Alugada","5","Educativo","3600","C","13.8","0.07","Não","5","Não"
"BAWUBkFA-4Np1","26","42000","Alugada","2","Empreendimento","4800","C","14.27","0.11","Sim","2","Não"
"BAX7wn1n-KMzl","32","51400","Alugada","1","Melhora do lar","8000","A","7.51","0.16","Não","10","Não"
"BAX8phLd-I11P","25","62400","Alugada","7","Empreendimento","20000","B","11.48","0.32","Sim","2","Não"
"BAzpfLJt-Wm2f","28","34300","Hipotecada","1","Médico","6125","D","16.89","0.18","Sim","10","Não"
"BAZyT4MG-AKxY","35","93000","Alugada","0","Educativo","12000","B","9.99","0.13","Não","5","Não"
"BB0ivfdF-Qliu","22","69867","Hipotecada","2","Educativo","13000","B","11.14","0.19","Não","2","Não"
"bb570JQZ-WGOE","42","82500","Alugada","3","Pagamento de débitos","2575","A","6.76","0.03","Não","11","Não"
"BB6O4iPl-ncL8","22","45000","Hipotecada","1","Educativo","14550","B","11.83","0.32","Não","4","Não"
"bB8GREBd-sRx2","23","120000","Hipotecada","7","Empreendimento","6000","C","13.06","0.05","Não","3","Sim"
"bb8OaK9a-I4fa","23","36000","Hipotecada","7","Pagamento de débitos","15800","C","13.72","0.44","Não","4","Sim"
"bBB0yyWG-kFXq","25","63000","Alugada","9","Melhora do lar","5000","B","10.74","0.08","Não","3","Não"
"bbcpJ21d-7qNq","30","57000","Hipotecada","6","Melhora do lar","4000","A","8","0.07","Não","8","Não"
"Bbd0WM6W-mxNB","31","20000","Própria","3","Empreendimento","6400","A","5.42","0.32","Não","6","Não"
"BbdHWT2j-eh9R","24","58000","Alugada","2","Empreendimento","3200","C","14.35","0.06","Não","2","Não"
"bbFL0y5z-CSp1","25","21000","Alugada","2","Educativo","4500","E","16.45","0.21","Sim","4","Sim"
"bBfvKhT1-d87f","24","61289","Hipotecada","8","Pessoal","2000","B","11.49","0.03","Não","4","Não"
"bbguLBMT-XrDP","31","60000","Outros","2","Melhora do lar","15000","B","11.26","0.25","Não","6","Não"
"BBhfUPRv-MgeN","34","120000","Hipotecada","0","Médico","7100","A","8.9","0.06","Não","8","Não"
"BbHtvhRg-60vq","24","67644","Alugada","3","Pagamento de débitos","6000","A","6.99","0.09","Não","3","Não"
"BBi2nJo5-BhjZ","31","62839","Alugada","15","Melhora do lar","9000","D","15.33","0.14","Não","10","Não"
"bbiGcHAA-IApn","24","72096","Alugada","2","Melhora do lar","4800","A","7.14","0.07","Não","2","Não"
"bbiJhFoc-brb0","28","103000","Alugada","0","Educativo","8000","D","14.61","0.08","Sim","10","Não"
"BbisAIz3-ySFg","32","52000","Alugada","0","Pessoal","2500","B","8.88","0.05","Não","10","Não"
"bBJHJdgE-0nft","27","30000","Alugada","8","Pessoal","11000","B","9.91","0.37","Sim","6","Não"
"bBLiFkpA-dxLi","25","60000","Alugada","1","Melhora do lar","7600","B","12.21","0.13","Não","4","Não"
"bbLRZc2o-e9Yk","22","19200","Alugada","2","Pagamento de débitos","6250","A","7.51","0.33","Sim","3","Não"
"bBMb3UXH-uyZ8","37","24000","Alugada","5","Médico","6000","B","11.49","0.25","Não","17","Não"
"BbmfvEP6-TWWn","33","114996","Hipotecada","0","Pessoal","7450","B","11.71","0.06","Não","5","Não"
"bbN7NJ8X-LKcb","30","54000","Hipotecada","6","Médico","5375","A",\N,"0.1","Não","5","Não"
"bbNy7RTy-TGZj","28","51850","Alugada","12","Médico","15000","F",\N,"0.25","Sim","9","Não"
"bBQ5Z3rA-gKO8","49","70872","Hipotecada","4","Pagamento de débitos","15000","D","14.84","0.21","Sim","11","Não"
"BBQBz2Wb-vS2x","25","85000","Hipotecada","0","Educativo","14000","A","5.79","0.16","Não","2","Não"
"bBQGW7AW-jBfU","23","151200","Alugada","7","Pagamento de débitos","28000","B","11.11","0.19","Não","2","Não"
"bbqOvbly-IUYr","22","62000","Alugada","0","Médico","18000","C","13.85","0.29","Não","4","Sim"
"bbRU8hYO-Jn8G","22","27302","Hipotecada","6","Médico","3725","B","12.69","0.14","Não","2","Não"
"bbSQhBnx-Rswk","22","24000","Hipotecada","4","Empreendimento","1300","A","5.42","0.05","Não","3","Não"
"BBsvIP2C-9eqt","30","54000","Hipotecada","0","Empreendimento","9600","A",\N,"0.18","Não","8","Não"
"BbSz0g4n-NPKx","27","69805","Alugada","3","Empreendimento","12000","B","10.25","0.17","Não","9","Não"
"BbUj4oqc-bmSG","40","68000","Hipotecada","1","Pessoal","9200","A","8.94","0.14","Não","11","Não"
"bbXitUZX-hdUp","25","156000","Hipotecada","9","Pagamento de débitos","10000","C","13.22","0.06","Não","2","Sim"
"BByEZEq4-tnyS","23","87000","Hipotecada","7","Educativo","8000","A","5.99","0.09","Não","4","Não"
"Bc07RAtH-lTgq","22","26000","Hipotecada",\N,"Educativo","8000","A","11.49",\N,"Não","5","Não"
"Bc3i4TMT-QuYS","38","47000","Alugada","4","Pagamento de débitos","16500","A","7.9","0.35","Sim","16","Não"
"BC4hoDeE-SQvH","31","65000","Hipotecada","15","Empreendimento","30000","B","12.69","0.46","Não","9","Não"
"bC4j6EL3-DEOS","29","100000","Hipotecada","0","Educativo","12025","C","13.49","0.12","Não","9","Não"
"bC8lgLs4-EP94","28","40000","Alugada","2","Médico","9000","B","12.53","0.23","Não","5","Não"
"BC8OYMBh-3xIG","22","16800","Alugada","2","Pagamento de débitos","4000","C","14.27","0.24","Sim","4","Não"
"bCBI3L5T-6DmF","22","28000","Alugada","4","Educativo","3000","B","10.59","0.11","Não","3","Não"
"BcE4T5Yu-MAPz","23","55000","Hipotecada","7","Médico","2800","A",\N,"0.05","Não","2","Não"
"bceFEnkv-SE4v","32","52000","Hipotecada","1","Empreendimento","1000","A","6.99","0.02","Não","7","Não"
"bCEgzzi9-WKAZ","32","21600","Alugada",\N,"Pagamento de débitos","5500","C","14.72","0.25","Não","7","Sim"
"BceTkwcL-ot8G","31","30000","Própria","2","Melhora do lar","2950","B","10.75","0.1","Não","7","Não"
"BceudjAw-yyfH","27","72000","Alugada","3","Pagamento de débitos","25000","D","15.95","0.35","Sim","6","Sim"
"bCF9oct7-7xEz","25","32500","Hipotecada","3","Educativo","12500","A","7.9","0.38","Não","2","Não"
"bCGfD0uU-CWec","21","64500","Hipotecada","2","Educativo","15000","B","11.83","0.23","Não","2","Não"
"bCH6aPiJ-wcJ0","22","75000","Alugada","2","Educativo","6500","B","10.99","0.12","Não","9",\N
"bcHeqq1u-LO2w","30","52000","Alugada","4","Pagamento de débitos","8000","B","11.11","0.15","Não","8","Não"
"bcj1dbNy-4jfW","32","29962","Alugada","4","Médico","8000","B","12.53","0.27","Não","7","Não"
"BCjCuvNa-7IWD","24","85000","Hipotecada","4","Médico","7750","B","11.12","0.09","Não","4","Não"
"bcKbjGor-epLW","22","63000","Alugada","6","Pessoal","6000","B","11.49","0.1","Não","2","Não"
"BCl1MXt2-miuF","29","68000","Outros","0","Empreendimento","16000","B","11.89","0.24","Não","7","Não"
"Bcl59cqr-8oGi","23","91000","Hipotecada","4","Empreendimento","8000","E","17.19","0.09","Não","4","Não"
"Bclv9OAr-9OqY","27","31500","Alugada","10","Pagamento de débitos","6000","C","12.84","0.19","Sim","8","Não"
"BcM8fH4E-dTWj","23","54000","Alugada","7","Pessoal","10000","D","14.11","0.19","Sim","2","Não"
"BCM9xUHE-XuaU","21","40000","Alugada","0","Empreendimento","3000","A",\N,"0.07","Não","3","Não"
"BcmxIzL2-0uYc","23","24000","Alugada","4","Educativo","12250","C","13.16","0.51","Sim","3","Não"
"Bco7Hqy8-ocjG","25","35000","Outros","2","Pagamento de débitos","7500","B","12.92","0.17","Sim","4","Não"
"bcoBcYHh-iwpk","22","32000","Alugada","5","Pessoal","9500","C","13.57","0.3","Não","3","Não"
"bcoTGnka-vaB9","23","31200","Alugada","6","Empreendimento","8000","B","11.49","0.26","Não","4","Não"
"BcPbEFGb-F2eh","32","80000","Alugada","1","Médico","25000","C","12.87","0.31","Sim","9","Não"
"BcPGBUfa-BaM7","23","42500","Hipotecada","2","Educativo","12600","B",\N,"0.3","Não","4","Não"
"bcqDAnxF-Ixsa","23","57664","Hipotecada","4","Educativo","10000","A","6.62","0.17","Não","4","Não"
"bCqOA9HI-MS7D","30","43000","Alugada","2","Médico","3200","B","11.48","0.07","Não","9","Não"
"BcqONcDv-gpNZ","23","38376","Própria",\N,"Empreendimento","8400","C","13.8","0.22","Não","2","Sim"
"bCQqY7lD-9id8","22","18000","Própria","1","Melhora do lar","3500","A","7.49","0.19","Sim","4","Não"
"BCRXZjg2-vlN0","24","26500","Alugada","0","Médico","6000","C","13.79","0.23","Não","3","Sim"
"bcsmLPMa-S3F5","25","39000","Alugada","9","Médico","16000","D","14.11","0.41","Sim","2","Sim"
"bcsqBc2h-EfwH","34","125000","Hipotecada","0","Médico","9175","B","10.99","0.07","Não","5","Não"
"BCTLwID8-64WY","21","30000","Alugada","3","Médico","6000","A","8.94","0.2","Não","2","Não"
"BCU9Sp0e-3kGL","27","68120","Alugada","6","Educativo","8000","B","10","0.12","Não","5","Não"
"bcUJKk0N-XDnY","43","39000","Hipotecada","12","Empreendimento","8000","B","9.99","0.21","Não","16","Não"
"BcUWLPYT-bCgR","27","65000","Hipotecada",\N,"Melhora do lar","34000","C","10.59","0.42","Sim","8",\N
"bcv4FdIp-1rSo","24","30960","Alugada","5","Médico","3000","D","15.62","0.1","Não","4","Não"
"BCvpLAnj-gT0r","46","35004","Alugada","0","Pessoal","4500","C","12.68","0.13","Não","13","Não"
"bcvzwTfd-HQ8p","23","140000","Alugada","7","Educativo","9000","A","7.14","0.06","Não","3","Não"
"BCWP8pgu-Onlu","29","225000","Própria","11","Pessoal","24250","B",\N,"0.11","Não","7","Não"
"bcwqvbyw-SCIG","24","73000","Alugada","0","Melhora do lar","18500","A","7.9","0.25","Sim","2","Não"
"BCxmZONp-U96D","23","24000","Alugada","7","Pessoal","8000","A","7.29","0.33","Sim","2","Não"
"BCyTfK65-rcdp","22","59000","Alugada","2","Pessoal","21000","B","10.71","0.36","Sim","3","Não"
"bD2lv0qj-BqFs","23","87550","Alugada","7","Médico","18000","A","7.51","0.17","Sim","3","Não"
"Bd99XYcn-pPH5","22","95000","Hipotecada","0","Médico","6875","A","6.54","0.07","Não","2","Não"
"BDbBAOen-8Loq","22","29000","Alugada","4","Empreendimento","1000","A","7.29","0.03","Não","4","Não"
"BDbhWJnm-sDrt","28","30000","Alugada","0","Pagamento de débitos","14125","D","14.74","0.47","Sim","10","Não"
"bdcnMR59-UJ6Y","26","35000","Alugada","7","Médico","14575","B","10.65","0.42","Sim","3","Não"
"bdcTLhp8-ONyu","24","54996","Alugada","0","Melhora do lar","5000","B","10.39","0.09","Não","2","Não"
"BdDepe1W-UT7m","21","44000","Alugada","5","Médico","7500","A","7.9","0.17","Sim","3","Não"
"bDdmdljA-lh4O","28","42000","Hipotecada","0","Pagamento de débitos","12000","B","9.62","0.29","Não","7","Não"
"BDdwliNG-Kbmh","27","46300","Hipotecada","3","Pagamento de débitos","11500","C","13.48","0.25","Não","8","Sim"
"bDEw0wd5-5mWv","25","70000","Hipotecada","9","Médico","12800","C","13.11","0.18","Não","4","Sim"
"bdFhrK4C-dzu1","22","55000","Hipotecada","6","Médico","9500","A","7.49","0.17","Não","3","Não"
"bdFwRjFC-XfBU","21","31680","Alugada","5","Médico","15000","C","12.61","0.47","Sim","4","Sim"
"BdGaeCzU-k9Bk","24","89000","Própria","7","Melhora do lar",\N,"D","11.71",\N,"Não","3","Não"
"BDIB2g9o-WOBy","22","48000","Alugada","7","Empreendimento","20000","B","10.65","0.42","Sim","3","Não"
"bdjBnb9K-QoFC","22","36000","Hipotecada","1","Médico","3500","A",\N,"0.1","Não","2","Não"
"BDJcpSnT-gXH8","24","90000","Hipotecada","2","Educativo","7500","B",\N,"0.08","Não","3","Não"
"BdKPPMLu-LE13","23","23421","Alugada","3","Médico","4500","E","17.99","0.19","Sim","3","Sim"
"bdKzJK7Q-wX2d","26","90000","Alugada","0","Pessoal","5525","B","11.36","0.06","Não","4","Não"
"bDmfzJXY-CSCS","30","21600","Alugada","1","Pagamento de débitos","1500","B","11.71","0.07","Sim","8","Não"
"BDMQGcQv-refa","21","48996","Hipotecada","5","Empreendimento","15000","D","15.58","0.31","Sim","3","Sim"
"bdMXkPeB-6QLa","28","70000","Alugada","1","Melhora do lar","12000","C","14.27","0.17","Não","6","Sim"
"bDNFsPwl-3Fpv","25","370000","Hipotecada","5","Pagamento de débitos","15000","C","12.99","0.04","Não","2","Sim"
"BDnLCDk0-GWt1","22","24449","Própria","2","Empreendimento","1800","B","11.89","0.07","Não","4","Não"
"bDp9sCPT-P8zj","23","51000","Alugada","2","Educativo","9000","B","10.99","0.18","Não","2","Não"
"bDr7Lmts-byNr","35","35000","Hipotecada","5","Educativo","5600","B","11.49","0.16","Não","6","Não"
"bdRWrJjj-AdCT","25","97750","Própria","9","Médico","20000","E","17.39","0.17","Sim","3","Sim"
"bdteUIEP-PIiL","26","60996","Hipotecada","2","Pagamento de débitos","12000","B","12.21","0.2","Não","4","Não"
"bDTFdmEv-KwhW","23","44000","Hipotecada","7","Pessoal","8500","A","7.14","0.19","Sim","3","Não"
"BDTkfhoI-XNR1","33","82000","Hipotecada","2","Educativo","6000","A","7.51","0.07","Não","10","Não"
"BDU5Ung7-xLkX","30","110000","Hipotecada","5","Empreendimento","25000","B","11.12","0.23","Não","9","Não"
"Bdv64uTu-LSbM","27","47544","Alugada","11","Pagamento de débitos","2500","A","7.88","0.05","Não","5","Não"
"bdWSuxMN-2HDh","22","55000","Própria","1","Empreendimento","10000","B","10.99","0.18","Não","3","Não"
"bDx8okAj-JIp9","31","57996","Alugada","4","Pessoal","4800","D","15.58","0.08","Sim","9","Sim"
"BDxi5Rb9-vj8J","39","30400","Alugada","2","Médico","10000","D","15.7","0.33","Sim","15","Sim"
"Bdxz0JGO-2FQN","25","58000","Alugada","9","Pessoal","16000","A",\N,"0.28","Não","2","Não"
"bDYvJxy7-WCo5","23","50000","Própria","5","Empreendimento","7000","A","8.9","0.14","Não","4","Não"
"be2yJnPz-WEQi","33","66500","Hipotecada","1","Educativo","9200","A",\N,"0.14","Não","6","Não"
"bE3fsZPo-cxF0","28","192000","Hipotecada","8","Médico","20000","B",\N,"0.1","Não","9","Não"
"Be6RqB2q-aBTo","29","30000","Alugada","0","Pessoal","12000","B","10.36","0.4","Sim","7","Não"
"Be7MLcIU-j18J","28","70000","Alugada","2","Pagamento de débitos","6000","B","10.36","0.09","Não","9","Não"
"Be8UUvFp-8My2","23","48000","Própria","8","Educativo","6000","C","12.87","0.13","Não","2","Sim"
"Be9rjr4g-WYWg","42","316800","Hipotecada","3","Pessoal","19400","D",\N,"0.06","Não","13","Sim"
"beAkRpEA-GqEN","31","69000","Alugada","12","Melhora do lar","16000","A","5.99","0.23","Não","6","Não"
"BecjhS5z-OUvW","28","49000","Alugada","2","Empreendimento","3600","C","13.98","0.07","Sim","9","Sim"
"beCQZM0F-4bwU","32","40000","Alugada","0","Médico","6000","B","12.69","0.15","Não","8","Não"
"BECwOagw-P88f","22","27360","Alugada","5","Educativo","5000","A","7.51","0.18","Não","2","Não"
"BEe2Pm1X-vuK4","26","108000","Hipotecada","3","Empreendimento","9000","B","10.38","0.08","Não","4","Não"
"BeEUaoC3-FvLK","24","32000","Alugada","4","Médico","3000","C","12.29","0.09","Não","2","Sim"
"BefHjifI-Ydgf","27","45000","Própria","4","Empreendimento","20000","C","12.84","0.44","Não","10","Não"
"BefmXjEn-jrTo","25","48000","Hipotecada","8","Pessoal","2250","A","8.49","0.05","Sim","3","Não"
"beftwGvY-m4fv","25","24000","Alugada","6","Pessoal","7700","A","8.9","0.32","Sim","3","Não"
"BEGh3d9r-nU0w","27","43495","Hipotecada","3","Educativo","10800","B","10.99","0.25","Não","6","Não"
"BEgWKAQl-b1GG","32",\N,"Alugada",\N,"Médico","12000","A","14.54","0.27","Não","2","Não"
"BeHpvdWD-PthZ","27","105000","Hipotecada","7","Educativo","11000","A","7.49","0.1","Não","5","Não"
"BehQM80R-8O8R","26","98000","Hipotecada","5","Médico","12000","A","8.49","0.12","Não","3","Não"
"beJS9zfm-PF4F","31","60000","Alugada","11","Educativo","15000","B","11.71","0.25","Não","8","Não"
"beJSre15-LLT8","26","45600","Alugada","0","Médico","7000","B","9.99","0.15","Não","3","Não"
"BEk43gOm-sHED","23","72000","Alugada","4","Pagamento de débitos","10000","C","13.85","0.14","Não","3","Não"
